Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       6/24          void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&) [126]
                0.00    0.00       6/24          void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&) [128]
                0.00    0.00       6/24          void __gnu_cxx::new_allocator<float>::construct<float, float>(float*, float&&) [115]
[91]     0.0    0.00    0.00      24         float&& std::forward<float>(std::remove_reference<float>::type&) [91]
-----------------------------------------------
                0.00    0.00       1/21          std::vector<double, std::allocator<double> >::~vector() [157]
                0.00    0.00      20/21          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [112]
[92]     0.0    0.00    0.00      21         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [92]
-----------------------------------------------
                0.00    0.00      10/20          std::vector<double, std::allocator<double> >::end() [113]
                0.00    0.00      10/20          std::vector<double, std::allocator<double> >::begin() [114]
[93]     0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [93]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::max_size() const [95]
[94]     0.0    0.00    0.00      20         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [94]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [108]
[95]     0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::max_size() const [95]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [97]
                0.00    0.00      20/20          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [94]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [97]
[96]     0.0    0.00    0.00      20         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [96]
                0.00    0.00      20/30          __gnu_cxx::new_allocator<double>::max_size() const [90]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::max_size() const [95]
[97]     0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [97]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [96]
                0.00    0.00      20/128         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [63]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [112]
[98]     0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [98]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [99]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [98]
[99]     0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [99]
                0.00    0.00      20/20          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [102]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [112]
[100]    0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::_S_use_relocate() [100]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [101]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_S_use_relocate() [100]
[101]    0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [101]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [99]
[102]    0.0    0.00    0.00      20         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [102]
                0.00    0.00      60/60          double* std::__niter_base<double*>(double*) [78]
                0.00    0.00      20/20          std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [103]
-----------------------------------------------
                0.00    0.00      20/20          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [102]
[103]    0.0    0.00    0.00      20         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [103]
-----------------------------------------------
                0.00    0.00       1/11          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [155]
                0.00    0.00      10/11          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [112]
[104]    0.0    0.00    0.00      11         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [104]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [110]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [110]
[105]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [105]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [111]
[106]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [106]
                0.00    0.00      10/30          __gnu_cxx::new_allocator<double>::max_size() const [90]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [112]
[107]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [107]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [89]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [112]
[108]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [108]
                0.00    0.00      40/101960      std::vector<double, std::allocator<double> >::size() const [9]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::max_size() const [95]
                0.00    0.00      10/64          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [76]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [112]
[109]    0.0    0.00    0.00      10         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [109]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [111]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [104]
[110]    0.0    0.00    0.00      10         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [110]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [105]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [109]
[111]    0.0    0.00    0.00      10         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [111]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [106]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::push_back(double const&) [49]
[112]    0.0    0.00    0.00      10         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [112]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_S_use_relocate() [100]
                0.00    0.00      20/21          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [92]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [89]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [98]
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [108]
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::begin() [114]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [107]
                0.00    0.00      10/10          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [109]
                0.00    0.00      10/906         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [33]
                0.00    0.00      10/448         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [48]
                0.00    0.00      10/11          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [104]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::push_back(double const&) [49]
[113]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::end() [113]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [93]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [112]
[114]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::begin() [114]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [93]
-----------------------------------------------
                0.00    0.00       6/6           void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&) [126]
[115]    0.0    0.00    0.00       6         void __gnu_cxx::new_allocator<float>::construct<float, float>(float*, float&&) [115]
                0.00    0.00       6/24          float&& std::forward<float>(std::remove_reference<float>::type&) [91]
                0.00    0.00       6/2570        operator new(unsigned long, void*) [18]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<float>::allocator() [118]
[116]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<float>::new_allocator() [116]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<float>::~allocator() [119]
[117]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<float>::~new_allocator() [117]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [121]
[118]    0.0    0.00    0.00       6         std::allocator<float>::allocator() [118]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<float>::new_allocator() [116]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [122]
[119]    0.0    0.00    0.00       6         std::allocator<float>::~allocator() [119]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<float>::~new_allocator() [117]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<float*>(float*, float*) [132]
[120]    0.0    0.00    0.00       6         void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [120]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::_Vector_base() [124]
[121]    0.0    0.00    0.00       6         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [121]
                0.00    0.00       6/6           std::allocator<float>::allocator() [118]
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [123]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [125]
[122]    0.0    0.00    0.00       6         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [122]
                0.00    0.00       6/6           std::allocator<float>::~allocator() [119]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [121]
[123]    0.0    0.00    0.00       6         std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [123]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<float, std::allocator<float> >::vector() [130]
[124]    0.0    0.00    0.00       6         std::_Vector_base<float, std::allocator<float> >::_Vector_base() [124]
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [121]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<float, std::allocator<float> >::~vector() [131]
[125]    0.0    0.00    0.00       6         std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [125]
                0.00    0.00       6/60          std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [77]
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [122]
-----------------------------------------------
                0.00    0.00       6/6           void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&) [128]
[126]    0.0    0.00    0.00       6         void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&) [126]
                0.00    0.00       6/24          float&& std::forward<float>(std::remove_reference<float>::type&) [91]
                0.00    0.00       6/6           void __gnu_cxx::new_allocator<float>::construct<float, float>(float*, float&&) [115]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<float, std::allocator<float> >::push_back(float&&) [129]
[127]    0.0    0.00    0.00       6         void std::vector<float, std::allocator<float> >::emplace_back<float>(float&&) [127]
                0.00    0.00       6/24          float&& std::forward<float>(std::remove_reference<float>::type&) [91]
                0.00    0.00       6/54          std::vector<float, std::allocator<float> >::end() [86]
                0.00    0.00       6/6           void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&) [128]
-----------------------------------------------
                0.00    0.00       6/6           void std::vector<float, std::allocator<float> >::emplace_back<float>(float&&) [127]
[128]    0.0    0.00    0.00       6         void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&) [128]
                0.00    0.00      12/108         std::vector<float, std::allocator<float> >::_S_use_relocate() [72]
                0.00    0.00      12/114         std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [64]
                0.00    0.00      12/216         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [61]
                0.00    0.00      12/108         std::vector<float, std::allocator<float> >::_S_relocate(float*, float*, float*, std::allocator<float>&) [70]
                0.00    0.00       6/54          std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [82]
                0.00    0.00       6/54          std::vector<float, std::allocator<float> >::begin() [87]
                0.00    0.00       6/54          __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [81]
                0.00    0.00       6/54          std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [83]
                0.00    0.00       6/24          float&& std::forward<float>(std::remove_reference<float>::type&) [91]
                0.00    0.00       6/6           void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&) [126]
                0.00    0.00       6/60          std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [77]
-----------------------------------------------
                0.00    0.00       3/6           minheap::minheap() [136]
                0.00    0.00       3/6           maxheap::maxheap() [134]
[129]    0.0    0.00    0.00       6         std::vector<float, std::allocator<float> >::push_back(float&&) [129]
                0.00    0.00       6/8442        std::remove_reference<float&>::type&& std::move<float&>(float&) [11]
                0.00    0.00       6/6           void std::vector<float, std::allocator<float> >::emplace_back<float>(float&&) [127]
-----------------------------------------------
                0.00    0.00       3/6           minheap::minheap() [136]
                0.00    0.00       3/6           maxheap::maxheap() [134]
[130]    0.0    0.00    0.00       6         std::vector<float, std::allocator<float> >::vector() [130]
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::_Vector_base() [124]
-----------------------------------------------
                0.00    0.00       3/6           minheap::~minheap() [137]
                0.00    0.00       3/6           maxheap::~maxheap() [135]
[131]    0.0    0.00    0.00       6         std::vector<float, std::allocator<float> >::~vector() [131]
                0.00    0.00       6/114         std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [64]
                0.00    0.00       6/6           void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [133]
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [125]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [133]
[132]    0.0    0.00    0.00       6         void std::_Destroy<float*>(float*, float*) [132]
                0.00    0.00       6/6           void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [120]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<float, std::allocator<float> >::~vector() [131]
[133]    0.0    0.00    0.00       6         void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [133]
                0.00    0.00       6/6           void std::_Destroy<float*>(float*, float*) [132]
-----------------------------------------------
                0.00    0.00       3/3           frame_dummy [1]
[134]    0.0    0.00    0.00       3         maxheap::maxheap() [134]
                0.00    0.00       3/6           std::vector<float, std::allocator<float> >::vector() [130]
                0.00    0.00       3/6           std::vector<float, std::allocator<float> >::push_back(float&&) [129]
-----------------------------------------------
                0.00    0.00       3/3           frame_dummy [1]
[135]    0.0    0.00    0.00       3         maxheap::~maxheap() [135]
                0.00    0.00       3/6           std::vector<float, std::allocator<float> >::~vector() [131]
-----------------------------------------------
                0.00    0.00       3/3           frame_dummy [1]
[136]    0.0    0.00    0.00       3         minheap::minheap() [136]
                0.00    0.00       3/6           std::vector<float, std::allocator<float> >::vector() [130]
                0.00    0.00       3/6           std::vector<float, std::allocator<float> >::push_back(float&&) [129]
-----------------------------------------------
                0.00    0.00       3/3           frame_dummy [1]
[137]    0.0    0.00    0.00       3         minheap::~minheap() [137]
                0.00    0.00       3/6           std::vector<float, std::allocator<float> >::~vector() [131]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [139]
[138]    0.0    0.00    0.00       2         int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [138]
                0.00    0.00       2/2           __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno() [141]
                0.00    0.00       2/2           __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>) [140]
                0.00    0.00       2/2           __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno() [142]
-----------------------------------------------
                0.00    0.00       2/2           reader(char*) [144]
[139]    0.0    0.00    0.00       2         std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [139]
                0.00    0.00       2/2           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [138]
-----------------------------------------------
                0.00    0.00       2/2           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [138]
[140]    0.0    0.00    0.00       2         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>) [140]
-----------------------------------------------
                0.00    0.00       2/2           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [138]
[141]    0.0    0.00    0.00       2         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno() [141]
-----------------------------------------------
                0.00    0.00       2/2           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [138]
[142]    0.0    0.00    0.00       2         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno() [142]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_track_index [160]
[143]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [143]
                0.00    0.00       1/5           frame_dummy [1]
                0.00    0.00       1/1           Stats::Stats() [145]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[144]    0.0    0.00    0.00       1         reader(char*) [144]
                0.00    0.00    3357/3357        bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [14]
                0.00    0.00     448/448         std::__cxx11::stof(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [50]
                0.00    0.00     448/448         manager::add_element(double&) [42]
                0.00    0.00     320/320         Stats::print() [59]
                0.00    0.00     320/320         Stats::write() [60]
                0.00    0.00       2/2           std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [139]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [143]
[145]    0.0    0.00    0.00       1         Stats::Stats() [145]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<double>::allocator() [148]
[146]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<double>::new_allocator() [146]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<double>::~allocator() [149]
[147]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<double>::~new_allocator() [147]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [151]
[148]    0.0    0.00    0.00       1         std::allocator<double>::allocator() [148]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<double>::new_allocator() [146]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [152]
[149]    0.0    0.00    0.00       1         std::allocator<double>::~allocator() [149]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<double>::~new_allocator() [147]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<double*>(double*, double*) [158]
[150]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [150]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [154]
[151]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [151]
                0.00    0.00       1/1           std::allocator<double>::allocator() [148]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [153]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [155]
[152]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [152]
                0.00    0.00       1/1           std::allocator<double>::~allocator() [149]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [151]
[153]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [153]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector() [156]
[154]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [154]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [151]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::~vector() [157]
[155]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [155]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [152]
                0.00    0.00       1/11          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [104]
-----------------------------------------------
                0.00    0.00       1/1           frame_dummy [1]
[156]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector() [156]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [154]
-----------------------------------------------
                0.00    0.00       1/1           frame_dummy [1]
[157]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::~vector() [157]
                0.00    0.00       1/21          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [92]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [155]
                0.00    0.00       1/1           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [159]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [159]
[158]    0.0    0.00    0.00       1         void std::_Destroy<double*>(double*, double*) [158]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [150]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::~vector() [157]
[159]    0.0    0.00    0.00       1         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [159]
                0.00    0.00       1/1           void std::_Destroy<double*>(double*, double*) [158]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

